trans_id;account_id;date;type;operation;amount;balance;k_symbol;bank;account
3235506;10738;930910;VYDAJ;PREVOD NA UCET;8042.00;11884.30; ;CD;41088736
175006;588;930910;VYDAJ;VYBER;900.00;25794.30;;;
343687;1166;930910;PRIJEM;PREVOD Z UCTU;18631.00;62441.60;;GH;41146189
135823;456;930910;PRIJEM;PREVOD Z UCTU;47831.00;105792.70;;AB;95670407
673592;2302;930910;PRIJEM;VKLAD;300.00;300.00;;;
775977;2647;930910;PRIJEM;VKLAD;12015.00;38777.40;;;
776567;2648;930910;VYDAJ;VYBER;14700.00;35940.00;;;
571558;1944;930910;VYDAJ;VYBER;13100.00;35033.80;;;
571265;1944;930910;PRIJEM;VKLAD;17980.00;48133.80;;;
1345039;4596;930910;VYDAJ;VYBER;8400.00;28675.90;;;
534840;1822;930910;PRIJEM;PREVOD Z UCTU;5210.00;27044.40;DUCHOD;ST;11734843
777691;2651;930910;VYDAJ;PREVOD NA UCET;10862.00;48195.40;SIPO;IJ;13021684
782079;2666;930910;VYDAJ;PREVOD NA UCET;647.00;15530.60;SIPO;UV;53003144
1218810;4171;930910;VYDAJ;VYBER;1200.00;26354.00;;;
968622;3302;930910;PRIJEM;PREVOD Z UCTU;3008.00;26425.00;;CD;24482953
785271;2676;930910;VYDAJ;PREVOD NA UCET;1510.00;30759.80;SIPO;OP;32712727
3314777;11013;930910;VYDAJ;PREVOD NA UCET;756.00;40356.90;SIPO;CD;27690512
2895613;9591;930910;VYDAJ;PREVOD NA UCET;4146.00;67761.90;SIPO;QR;26528680
2895541;9591;930910;VYDAJ;VYBER;4100.00;63661.90;;;0
129165;433;930910;PRIJEM;VKLAD;4800.00;24200.00;;;
222466;757;930910;PRIJEM;VKLAD;7748.00;25128.60;;;
122323;411;930910;VYDAJ;PREVOD NA UCET;8499.00;26214.70;SIPO;QR;15704101
577587;1966;930910;VYDAJ;VYBER;14600.00;41862.90;;;
637344;2176;930910;VYDAJ;PREVOD NA UCET;5135.00;52645.20; ;EF;57953965
637616;2176;930910;VYDAJ;VYBER;46600.00;57780.20;;;
637112;2176;930910;PRIJEM;VKLAD;31683.00;104380.20;;;
2910612;9640;930910;VYDAJ;PREVOD NA UCET;4087.00;22388.20; ;GH;37369465
544198;1851;930910;PRIJEM;VKLAD;6236.00;32974.10;;;
1262862;4318;930910;VYDAJ;VYBER;24100.00;47276.90;;;
437742;1487;930910;PRIJEM;VKLAD;1100.00;1100.00;;;
749335;2555;930910;PRIJEM;VKLAD;19022.00;54394.40;;;
833689;2838;930910;VYDAJ;VYBER;7400.00;36895.00;;;
828935;2823;930910;VYDAJ;PREVOD NA UCET;2210.00;14670.00;;GH;22294932
792475;2701;930910;PRIJEM;VKLAD;9376.00;27066.30;;;
793789;2705;930910;PRIJEM;PREVOD Z UCTU;15649.00;49225.10;;QR;34823769
789778;2694;930910;PRIJEM;VKLAD;17585.00;51954.60;;;
294633;1006;930910;VYDAJ;PREVOD NA UCET;2008.00;26530.20; ;EF;8671278
330740;1127;930910;VYDAJ;PREVOD NA UCET;6260.00;55204.10;SIPO;WX;43852061
259828;890;930910;VYDAJ;PREVOD NA UCET;3136.00;30294.40;SIPO;EF;66783034
256858;882;930910;PRIJEM;VKLAD;11587.00;37796.40;;;
258665;886;930910;PRIJEM;VKLAD;18469.00;51848.40;;;
1101131;3760;930910;VYDAJ;VYBER;28700.00;60152.50;;;
1069571;3654;930910;PRIJEM;VKLAD;19930.00;40214.40;;;
708090;2425;930910;PRIJEM;VKLAD;8905.00;22184.80;;;
566680;1930;930910;PRIJEM;PREVOD Z UCTU;6520.00;20660.00;DUCHOD;CD;66582178
598262;2037;930910;PRIJEM;VKLAD;16576.00;55302.50;;;
594023;2023;930910;PRIJEM;VKLAD;23524.00;58719.70;;;
1339314;4576;930910;PRIJEM;VKLAD;18910.00;57442.60;;;
855395;2915;930910;PRIJEM;PREVOD Z UCTU;47983.00;86918.30;;CD;9798497
1291315;4414;930910;PRIJEM;VKLAD;1000.00;1000.00;;;
156529;523;930910;PRIJEM;VKLAD;6400.00;18541.00;;;
1093219;3738;930910;PRIJEM;VKLAD;20334.00;41830.30;;;
2135556;7231;930910;PRIJEM;VKLAD;900.00;25960.10;;;
73590;244;930910;VYDAJ;PREVOD NA UCET;2190.00;22891.30;SIPO;MN;74832015
66591;222;930910;PRIJEM;PREVOD Z UCTU;34409.00;71524.70;;OP;38463211
520898;1779;930910;PRIJEM;VKLAD;23825.00;24825.00;;;
522114;1782;930910;PRIJEM;PREVOD Z UCTU;6542.00;26868.00;DUCHOD;OP;80882119
679954;2321;930910;VYDAJ;VYBER;3600.00;25322.70;;;
676886;2313;930910;VYDAJ;PREVOD NA UCET;5426.00;31291.60;SIPO;MN;33568215
677224;2313;930910;VYDAJ;VYBER;11000.00;36717.60;;;
771116;2632;930910;VYDAJ;PREVOD NA UCET;2042.00;40127.30;SIPO;EF;40250009
766754;2618;930910;VYDAJ;VYBER;1120.00;31460.70;;;
876158;2985;930910;VYDAJ;PREVOD NA UCET;2113.00;20963.40;SIPO;YZ;80860942
1897397;6425;930910;VYDAJ;VYBER;5300.00;42674.20;SIPO;;0
2382523;7857;930910;PRIJEM;PREVOD Z UCTU;38109.00;70231.60;;QR;77844226
902930;3076;930910;VYDAJ;VYBER;1440.00;17273.40;;;
941584;3213;930910;VYDAJ;PREVOD NA UCET;562.00;13695.00;;GH;67793083
1036844;3547;930910;PRIJEM;PREVOD Z UCTU;4026.00;8364.80;DUCHOD;QR;47276687
611071;2082;930910;PRIJEM;VKLAD;9321.00;9521.00;;;
880460;3000;930910;PRIJEM;VKLAD;7028.00;24600.80;;;
882586;3007;930910;VYDAJ;PREVOD NA UCET;5596.00;53666.60;POJISTNE;UV;2805859
445016;1513;930910;PRIJEM;VKLAD;15224.00;15724.00;;;
1080918;3691;930910;VYDAJ;PREVOD NA UCET;3267.00;28195.60;SIPO;AB;56120270
276505;947;930910;PRIJEM;VKLAD;4034.00;28459.50;;;
226879;772;930910;VYDAJ;PREVOD NA UCET;280.00;39550.30;POJISTNE;WX;50320124
1049890;3592;930910;PRIJEM;PREVOD Z UCTU;6007.00;22424.60;DUCHOD;MN;73166322
326714;1116;930910;PRIJEM;VKLAD;12129.00;29989.20;;;
403152;1373;930910;PRIJEM;PREVOD Z UCTU;2962.00;9386.00;;KL;6256688
719522;2464;930910;VYDAJ;PREVOD NA UCET;4681.00;17743.70; ;KL;74763947
717837;2458;930910;VYDAJ;VYBER;19600.00;43124.10;;;
286153;982;930910;VYDAJ;PREVOD NA UCET;2505.00;22898.90;SIPO;IJ;6972080
292134;1000;930910;VYDAJ;PREVOD NA UCET;3179.00;60167.40;SIPO;YZ;78449135
1132743;3871;930910;VYDAJ;PREVOD NA UCET;153.00;23985.30;SIPO;UV;55483001
1096720;3748;930910;PRIJEM;PREVOD Z UCTU;3192.00;7384.00;;OP;59888619
589644;2008;930910;VYDAJ;PREVOD NA UCET;543.00;46201.60;SIPO;AB;98016315
1571604;5343;930910;PRIJEM;VKLAD;12720.00;46306.40;;;
1549107;5270;930910;VYDAJ;VYBER;24400.00;56093.80;;;
925994;3157;930910;PRIJEM;VKLAD;400.00;400.00;;;
851478;2902;930910;VYDAJ;PREVOD NA UCET;5465.00;44405.40; ;ST;44056862
850319;2896;930910;VYDAJ;PREVOD NA UCET;295.00;14384.80; ;WX;62635773
462892;1575;930910;VYDAJ;PREVOD NA UCET;2998.00;27858.40;SIPO;CD;10936338
849231;2894;930910;PRIJEM;VKLAD;19591.00;47033.00;;;
417653;1416;930910;VYDAJ;VYBER;5400.00;29146.70;;;
1115214;3808;930910;PRIJEM;VKLAD;2200.00;18531.40;;;
205044;697;930910;VYDAJ;PREVOD NA UCET;6372.00;39762.90;SIPO;ST;77658992
252797;866;930910;VYDAJ;PREVOD NA UCET;38.00;32145.30; ;EF;26753026
411281;1401;930910;PRIJEM;PREVOD Z UCTU;6850.00;7150.00;DUCHOD;UV;56034910
411689;1402;930910;PRIJEM;VKLAD;9006.00;38487.40;;;
192999;655;930910;VYDAJ;PREVOD NA UCET;1899.00;63991.50;SIPO;CD;91412663
3393819;11265;930910;VYDAJ;PREVOD NA UCET;506.00;19129.00;SIPO;KL;37816989
95751;327;930910;PRIJEM;VKLAD;15708.00;48981.00;;;
105886;361;930910;VYDAJ;PREVOD NA UCET;1388.00;68753.70; ;ST;59163767
188864;640;930910;PRIJEM;PREVOD Z UCTU;4337.00;18509.20;DUCHOD;EF;41213739
185925;630;930910;PRIJEM;PREVOD Z UCTU;3542.00;26505.00;;YZ;62620174
83811;280;930910;VYDAJ;PREVOD NA UCET;4694.00;19992.10; ;UV;1495051
92892;317;930910;PRIJEM;PREVOD Z UCTU;5922.00;29830.10;DUCHOD;CD;16824597
930867;3173;930910;PRIJEM;PREVOD Z UCTU;4235.00;18040.00;DUCHOD;OP;55758672
550467;1875;930910;PRIJEM;PREVOD Z UCTU;4641.00;5641.00;DUCHOD;KL;50038367
1045251;3575;930911;PRIJEM;VKLAD;7605.00;8305.00;;;
1067788;3649;930911;PRIJEM;VKLAD;18395.00;58720.50;;;
1068152;3649;930911;VYDAJ;VYBER;15300.00;43420.50;;;
49254;165;930911;PRIJEM;PREVOD Z UCTU;6864.00;28543.40;DUCHOD;QR;69159060
26054;86;930911;PRIJEM;PREVOD Z UCTU;3243.00;18365.20;;ST;93896942
25173;83;930911;VYDAJ;PREVOD NA UCET;3940.00;38494.70; ;EF;41590857
29116;96;930911;PRIJEM;PREVOD Z UCTU;44221.00;68785.50;;GH;68241083
29332;96;930911;VYDAJ;PREVOD NA UCET;2140.00;66645.50; ;WX;41707503
32296;104;930911;VYDAJ;PREVOD NA UCET;578.00;13773.00;;MN;82782172
29476;96;930911;VYDAJ;PREVOD NA UCET;644.00;66001.50; ;EF;66311460
34965;112;930911;VYDAJ;PREVOD NA UCET;2051.00;27442.40;SIPO;AB;41812431
35678;115;930911;VYDAJ;PREVOD NA UCET;5110.00;28455.70;SIPO;EF;51975733
554188;1887;930911;PRIJEM;VKLAD;8412.00;40681.50;;;
640196;2186;930911;PRIJEM;PREVOD Z UCTU;5492.00;17521.40;DUCHOD;UV;28264111
1781363;6040;930911;VYDAJ;PREVOD NA UCET;2635.00;63951.30;SIPO;UV;45750951
1781291;6040;930911;PRIJEM;VKLAD;22065.00;66586.30;;;
451971;1536;930911;VYDAJ;PREVOD NA UCET;13204.00;17970.50;SIPO;ST;11303443
1109209;3787;930911;VYDAJ;VYBER;2400.00;57636.90;;;
2103033;7123;930911;VYDAJ;VYBER;19400.00;37588.50;;;
237658;813;930911;PRIJEM;PREVOD Z UCTU;12154.00;35730.20;;QR;19537103
1075229;3674;930911;VYBER;VYBER;14575.00;35660.10;;;
1061935;3629;930911;PRIJEM;PREVOD Z UCTU;15873.00;36963.00;;WX;68042999
1190761;4078;930911;PRIJEM;VKLAD;23736.00;74214.90;;;
174571;588;930911;PRIJEM;VKLAD;7634.00;33428.30;;;
132611;445;930911;PRIJEM;PREVOD Z UCTU;18964.00;40339.50;;OP;80365901
673601;2302;930911;PRIJEM;VKLAD;12537.00;12837.00;;;
538078;1830;930911;VYDAJ;VYBER;2760.00;20491.40;;;
1977910;6701;930911;VYDAJ;VYBER;20800.00;48027.80;;;
392499;1334;930911;VYDAJ;VYBER;2900.00;29939.20;;;
532992;1815;930911;VYDAJ;VYBER;800.00;54119.60;;;
782151;2666;930911;VYDAJ;PREVOD NA UCET;1287.00;14243.60; ;EF;41393333
353166;1200;930911;VYDAJ;PREVOD NA UCET;3156.00;69985.00;POJISTNE;EF;13788360
860630;2932;930911;VYDAJ;PREVOD NA UCET;4.00;32044.00;POJISTNE;UV;90010833
860866;2932;930911;VYDAJ;VYBER;5100.00;26937.00;;;
860702;2932;930911;VYDAJ;PREVOD NA UCET;7.00;32037.00; ;QR;33505654
3344880;11111;930911;VYDAJ;PREVOD NA UCET;4736.00;33896.70;SIPO;CD;17909336
125578;423;930911;VYDAJ;PREVOD NA UCET;1942.00;14116.40;SIPO;UV;78170078
219633;747;930911;PRIJEM;VKLAD;4009.00;19532.40;;;
117933;396;930911;VYDAJ;PREVOD NA UCET;261.00;56092.50; ;YZ;33896279
740448;2528;930911;PRIJEM;PREVOD Z UCTU;4236.00;23624.20;DUCHOD;AB;44526660
2931456;9707;930911;PRIJEM;VKLAD;13260.00;69108.60;;;
511273;1750;930911;PRIJEM;VKLAD;24863.00;61134.10;;;
544638;1852;930911;PRIJEM;PREVOD Z UCTU;3299.00;23263.20;;ST;77745967
1635356;5546;930911;PRIJEM;PREVOD Z UCTU;25369.00;67888.90;;KL;72397291
745329;2543;930911;VYDAJ;VYBER;3500.00;24994.50;;;
311999;1065;930911;PRIJEM;VKLAD;35947.00;61389.20;;;
1155471;3954;930911;PRIJEM;PREVOD Z UCTU;6109.00;19327.00;DUCHOD;GH;60466706
754313;2574;930911;VYDAJ;PREVOD NA UCET;9546.00;21503.00;SIPO;ST;61405271
754854;2576;930911;PRIJEM;VKLAD;35301.00;75523.00;;;
789850;2694;930911;VYDAJ;PREVOD NA UCET;3532.00;48422.60;SIPO;ST;95437645
1136721;3883;930911;PRIJEM;VKLAD;400.00;26916.90;;;
1135762;3882;930911;PRIJEM;PREVOD Z UCTU;3246.00;21098.20;;GH;64650767
1272411;4352;930911;PRIJEM;VKLAD;24269.00;62152.60;;;
294777;1006;930911;VYDAJ;PREVOD NA UCET;33.00;26497.20; ;KL;51874184
330315;1126;930911;VYDAJ;PREVOD NA UCET;2791.00;26959.30;SIPO;WX;12984758
265387;907;930911;PRIJEM;PREVOD Z UCTU;3178.00;24700.30;;CD;90560471
1103681;3771;930911;PRIJEM;VKLAD;22315.00;83161.10;;;
834755;2841;930911;PRIJEM;VKLAD;9010.00;24932.80;;;
1069861;3654;930911;VYDAJ;VYBER;6300.00;33914.40;;;
726048;2484;930911;VYDAJ;PREVOD NA UCET;1390.00;30070.00; ;ST;72945260
703193;2410;930911;PRIJEM;PREVOD Z UCTU;6105.00;25020.00;DUCHOD;WX;71350979
1313242;4484;930911;VYBER;VYBER;3838.00;31062.00;;;
1583610;5385;930911;PRIJEM;PREVOD Z UCTU;14936.00;49782.10;;YZ;21876913
1599210;5428;930911;PRIJEM;VKLAD;1100.00;17965.90;;;
858908;2926;930911;VYDAJ;VYBER;9600.00;29647.00;;;
560979;1909;930911;VYDAJ;PREVOD NA UCET;43.00;18650.30;SIPO;AB;56638652
815821;2779;930911;PRIJEM;VKLAD;17308.00;48083.70;;;
1028657;3513;930911;VYDAJ;PREVOD NA UCET;2185.00;40064.20; ;YZ;20442784
168362;563;930911;PRIJEM;VKLAD;9368.00;25248.80;;;
171821;576;930911;PRIJEM;PREVOD Z UCTU;6207.00;22807.80;DUCHOD;YZ;30300313
377271;1285;930911;PRIJEM;VKLAD;19039.00;57950.00;;;
161872;541;930911;PRIJEM;VKLAD;400.00;20706.00;;;
165829;555;930911;PRIJEM;VKLAD;22668.00;67402.80;;;
999454;3413;930911;PRIJEM;VKLAD;7481.00;24708.20;;;
999916;3413;930911;VYDAJ;VYBER;1000.00;23708.20;;;
71297;238;930911;PRIJEM;PREVOD Z UCTU;3351.00;3851.00;;IJ;50988632
81786;274;930911;PRIJEM;VKLAD;20398.00;20698.00;;;
59025;197;930911;VYDAJ;PREVOD NA UCET;9454.00;50677.60;SIPO;EF;67286312
113885;385;930911;PRIJEM;PREVOD Z UCTU;3469.00;19606.50;;IJ;60511863
66929;222;930911;VYDAJ;VYBER;21700.00;49824.70;;;
470653;1603;930911;PRIJEM;VKLAD;7611.00;40560.30;;;
498470;1699;930911;VYDAJ;PREVOD NA UCET;3463.00;23554.50;SIPO;IJ;62475007
700214;2396;930911;VYDAJ;PREVOD NA UCET;2548.00;18856.20;SIPO;AB;75456380
767159;2620;930911;PRIJEM;VKLAD;5783.00;21283.70;;;
621861;2122;930911;VYDAJ;PREVOD NA UCET;7663.00;60755.00;SIPO;UV;7883274
1879397;6363;930911;PRIJEM;VKLAD;11720.00;32176.70;;;
3123005;10364;930911;VYDAJ;PREVOD NA UCET;6262.00;38201.60;SIPO;EF;67477196
903242;3078;930911;PRIJEM;PREVOD Z UCTU;3348.00;6896.00;;ST;85435038
900598;3069;930911;PRIJEM;VKLAD;23156.00;64895.50;;;
1504233;5129;930911;PRIJEM;VKLAD;12221.00;57526.50;;;
13891;47;930911;PRIJEM;PREVOD Z UCTU;35257.00;65314.40;;UV;45187926
887183;3026;930911;PRIJEM;VKLAD;20740.00;54778.40;;;
478261;1630;930911;PRIJEM;PREVOD Z UCTU;5862.00;12624.00;DUCHOD;WX;42275017
528032;1801;930911;VYDAJ;VYBER;32500.00;55258.20;;;
1143211;3909;930911;VYDAJ;VYBER;7500.00;29660.40;;;
1701171;5767;930911;PRIJEM;VKLAD;8608.00;36262.40;;;
439188;1493;930911;VYDAJ;PREVOD NA UCET;51.00;15114.40; ;GH;85806101
233185;793;930911;VYDAJ;PREVOD NA UCET;851.00;18820.70;;YZ;95059883
233292;793;930911;VYDAJ;VYBER;1050.00;17770.70;;;
1050335;3593;930911;VYDAJ;PREVOD NA UCET;4524.00;34940.70;SIPO;UV;49978005
2789140;9236;930911;PRIJEM;VKLAD;11906.00;12706.00;;;
324139;1107;930911;PRIJEM;PREVOD Z UCTU;6390.00;7190.00;DUCHOD;OP;72903412
284281;977;930911;PRIJEM;VKLAD;14041.00;53118.70;;;
796082;2712;930911;PRIJEM;PREVOD Z UCTU;6604.00;32437.90;DUCHOD;YZ;16008741
720275;2467;930911;PRIJEM;VKLAD;22753.00;66993.70;;;
759676;2592;930911;PRIJEM;VKLAD;11759.00;12359.00;;;
844647;2876;930911;VYDAJ;PREVOD NA UCET;5231.00;52548.40;SIPO;IJ;30939269
1935480;6555;930911;PRIJEM;VKLAD;36252.00;60735.20;;;
889901;3035;930911;PRIJEM;PREVOD Z UCTU;46312.00;47112.00;;EF;68641763
926003;3157;930911;PRIJEM;PREVOD Z UCTU;6273.00;6673.00;DUCHOD;EF;36065280
850175;2896;930911;PRIJEM;PREVOD Z UCTU;3221.00;17605.80;;QR;36761188
850247;2896;930911;VYDAJ;PREVOD NA UCET;1852.00;15753.80;SIPO;OP;14075744
506845;1731;930911;PRIJEM;PREVOD Z UCTU;4758.00;20974.70;DUCHOD;GH;89825009
507139;1731;930911;VYDAJ;VYBER;800.00;20174.70;;;
506531;1730;930911;VYDAJ;PREVOD NA UCET;1978.00;24109.70;SIPO;WX;42885518
846802;2884;930911;PRIJEM;VKLAD;5810.00;29282.80;;;
849801;2895;930911;VYDAJ;PREVOD NA UCET;5598.00;36217.20;SIPO;CD;10887700
414854;1410;930911;PRIJEM;VKLAD;500.00;500.00;;;
419358;1422;930911;VYDAJ;PREVOD NA UCET;2655.00;26455.00;SIPO;UV;24991828
204972;697;930911;PRIJEM;VKLAD;22067.00;61829.90;;;
251905;863;930911;VYDAJ;PREVOD NA UCET;6087.00;70793.70;SIPO;CD;35133409
252653;866;930911;PRIJEM;VKLAD;12644.00;44789.30;;;
193794;657;930911;PRIJEM;VKLAD;4393.00;17599.80;;;
192177;652;930911;VYDAJ;PREVOD NA UCET;7591.00;39057.40;SIPO;YZ;56959491
202002;686;930911;VYDAJ;PREVOD NA UCET;983.00;38594.40;POJISTNE;AB;65920859
3394155;11265;930911;PRIJEM;VKLAD;1900.00;21029.00;;;
958761;3267;930911;PRIJEM;VKLAD;12298.00;32929.20;;;
1011168;3456;930911;PRIJEM;PREVOD Z UCTU;6443.00;6743.00;DUCHOD;CD;24810451
1122116;3834;930911;VYDAJ;PREVOD NA UCET;375.00;11081.00; ;YZ;63132923
101467;346;930911;VYDAJ;PREVOD NA UCET;7875.00;27174.70;SIPO;KL;13685655
184690;627;930911;PRIJEM;VKLAD;22349.00;57589.80;;;
83998;280;930911;VYDAJ;VYBER;1560.00;18432.10;;;
550094;1874;930911;PRIJEM;PREVOD Z UCTU;3151.00;17193.60;;YZ;74529486
605264;2061;930911;PRIJEM;VKLAD;4004.00;30257.40;;;
608216;2070;930911;VYDAJ;PREVOD NA UCET;8092.00;21480.10;SIPO;QR;36406797
712841;2436;930911;PRIJEM;VKLAD;8540.00;34921.10;;;
491822;1678;930911;PRIJEM;VKLAD;23116.00;65188.30;;;
518462;1771;930911;VYDAJ;PREVOD NA UCET;3052.00;16228.50;SIPO;GH;38500511
518390;1771;930911;PRIJEM;VKLAD;4579.00;19280.50;;;
730780;2497;930912;VYDAJ;VYBER;4600.00;25437.50;;;
730482;2497;930912;VYDAJ;PREVOD NA UCET;3970.00;30037.50;SIPO;IJ;38673484
1040860;3558;930912;VYDAJ;VYBER;19100.00;86837.60;;;
655619;2241;930912;VYDAJ;VYBER;1560.00;29243.50;;;
695945;2379;930912;VYDAJ;PREVOD NA UCET;46.00;26279.70;POJISTNE;OP;77863126
919386;3133;930912;VYDAJ;VYBER;15300.00;40366.50;;;
919023;3133;930912;PRIJEM;VKLAD;19594.00;55666.50;;;
963265;3283;930912;VYDAJ;PREVOD NA UCET;8720.00;31828.40;SIPO;KL;5958080
1736616;5891;930912;PRIJEM;PREVOD Z UCTU;32594.00;63123.40;;CD;51054984
47472;160;930912;PRIJEM;VKLAD;11889.00;12289.00;;;
26198;86;930912;VYDAJ;PREVOD NA UCET;1160.00;17205.20;;MN;48764252
23534;78;930912;PRIJEM;VKLAD;17478.00;46910.10;;;
554260;1887;930912;VYDAJ;PREVOD NA UCET;5608.00;35073.50;SIPO;IJ;2468169
643880;2199;930912;PRIJEM;PREVOD Z UCTU;3747.00;17107.00;;IJ;18111872
451899;1536;930912;PRIJEM;PREVOD Z UCTU;25609.00;43579.50;;QR;51120805
454642;1544;930912;VYDAJ;VYBER;6000.00;35156.60;;;
451464;1535;930912;PRIJEM;VKLAD;4136.00;25576.80;;;
1110558;3792;930912;PRIJEM;PREVOD Z UCTU;5277.00;10869.00;DUCHOD;IJ;99550264
1106922;3781;930912;PRIJEM;VKLAD;24033.00;63683.70;;;
271484;930;930912;PRIJEM;VKLAD;14035.00;32108.50;;;
300563;1023;930912;PRIJEM;VKLAD;2700.00;22078.00;;;
337449;1146;930912;PRIJEM;VKLAD;1100.00;1100.00;;;
334055;1136;930912;PRIJEM;PREVOD Z UCTU;30818.00;61421.30;;KL;84885888
337019;1145;930912;PRIJEM;PREVOD Z UCTU;2921.00;9689.20;;ST;25428694
1075164;3674;930912;VYDAJ;PREVOD NA UCET;9503.00;26157.10;SIPO;EF;25279706
1078449;3683;930912;VYDAJ;VYBER;200.00;24226.00;;;
1003127;3424;930912;VYDAJ;PREVOD NA UCET;4979.00;58327.00;SIPO;OP;73358708
1183185;4055;930912;PRIJEM;VKLAD;20281.00;65038.70;;;
3235362;10738;930912;VYDAJ;VYBER;3400.00;8484.30;;;0
973982;3319;930912;PRIJEM;PREVOD Z UCTU;3331.00;4431.00;;WX;30468779
672753;2298;930912;PRIJEM;VKLAD;21788.00;56876.80;;;
671446;2293;930912;PRIJEM;PREVOD Z UCTU;6745.00;30714.60;DUCHOD;EF;62203752
772993;2639;930912;PRIJEM;VKLAD;24266.00;71889.00;;;
773648;2641;930912;PRIJEM;VKLAD;21432.00;67024.70;;;
773720;2641;930912;VYDAJ;PREVOD NA UCET;5126.00;61898.70;SIPO;WX;13973546
537470;1829;930912;PRIJEM;VKLAD;7429.00;37536.10;;;
537542;1829;930912;VYDAJ;PREVOD NA UCET;3684.00;33852.10;SIPO;UV;42750388
540270;1837;930912;PRIJEM;VKLAD;22436.00;57135.90;;;
568959;1937;930912;PRIJEM;PREVOD Z UCTU;4896.00;20684.00;DUCHOD;YZ;86112963
2044621;6930;930912;PRIJEM;VKLAD;24193.00;24793.00;;;
393740;1338;930912;VYDAJ;PREVOD NA UCET;157.00;21325.30;POJISTNE;IJ;85222345
532805;1815;930912;VYDAJ;PREVOD NA UCET;6037.00;48082.60;SIPO;OP;19580573
534912;1822;930912;VYDAJ;PREVOD NA UCET;1996.00;25048.40;SIPO;IJ;19228476
782007;2666;930912;PRIJEM;PREVOD Z UCTU;2901.00;17144.60;;IJ;69472062
777547;2651;930912;PRIJEM;PREVOD Z UCTU;35929.00;84124.40;;EF;13750350
353094;1200;930912;VYDAJ;PREVOD NA UCET;525.00;69460.00; ;EF;63795244
352224;1197;930912;PRIJEM;PREVOD Z UCTU;3873.00;4873.00;;IJ;89770251
968766;3302;930912;VYDAJ;PREVOD NA UCET;572.00;25853.00; ;UV;73494863
3314705;11013;930912;VYDAJ;PREVOD NA UCET;4579.00;35777.90;UVER;YZ;91721045
3315114;11013;930912;VYDAJ;VYBER;4000.00;31777.90;;;
3317650;11021;930912;PRIJEM;VKLAD;40286.00;88483.40;;;
1144519;3915;930912;VYDAJ;PREVOD NA UCET;9510.00;52191.40;SIPO;GH;25808733
1146752;3923;930912;PRIJEM;VKLAD;21971.00;67135.90;;;
127576;428;930912;PRIJEM;PREVOD Z UCTU;6614.00;29298.50;DUCHOD;CD;71194147
126016;425;930912;PRIJEM;VKLAD;5893.00;24820.20;;;
149158;497;930912;VYDAJ;VYBER;7900.00;36950.20;;;
220698;750;930912;PRIJEM;VKLAD;1000.00;1000.00;;;
123410;415;930912;VYDAJ;PREVOD NA UCET;8740.00;34950.70;SIPO;OP;64789080
952270;3246;930912;VYDAJ;VYBER;1800.00;26806.10;;;
950650;3241;930912;PRIJEM;PREVOD Z UCTU;6282.00;12764.00;DUCHOD;QR;88683235
744458;2542;930912;PRIJEM;VKLAD;5071.00;18656.40;;;
511345;1750;930912;VYDAJ;PREVOD NA UCET;4028.00;57106.10;SIPO;MN;37446361
541762;1843;930912;VYDAJ;PREVOD NA UCET;2938.70;34595.30;UVER;QR;70984434
359520;1222;930912;PRIJEM;PREVOD Z UCTU;6310.00;31686.40;DUCHOD;KL;77489798
439116;1493;930912;VYDAJ;PREVOD NA UCET;2264.00;12850.40;SIPO;EF;95543610
434106;1475;930912;VYDAJ;VYBER;15200.00;39934.30;;;
1156229;3955;930912;VYDAJ;VYBER;1800.00;22720.90;;;
1158955;3969;930912;PRIJEM;VKLAD;17516.00;49097.00;;;
1122699;3835;930912;PRIJEM;VKLAD;14233.00;43921.80;;;
1123030;3835;930912;VYDAJ;VYBER;11700.00;32221.80;;;
754241;2574;930912;PRIJEM;VKLAD;14319.00;35822.00;;;
789922;2694;930912;VYDAJ;VYBER;9300.00;39122.60;;;0
2465725;8132;930912;PRIJEM;PREVOD Z UCTU;25142.00;72083.80;;UV;67488252
685744;2342;930912;VYDAJ;PREVOD NA UCET;2164.00;16710.00;SIPO;AB;54005241
682627;2330;930912;VYDAJ;PREVOD NA UCET;1662.00;15664.40;SIPO;QR;64704280
1104764;3775;930912;PRIJEM;PREVOD Z UCTU;6136.00;18708.00;DUCHOD;EF;80783790
689836;2357;930912;PRIJEM;PREVOD Z UCTU;6434.00;18083.40;DUCHOD;OP;34144538
729007;2493;930912;PRIJEM;VKLAD;8063.00;35257.50;;;
726163;2484;930912;VYDAJ;VYBER;2520.00;42329.00;;;
726161;2484;930912;VYDAJ;VYBER;1440.00;40889.00;;;
725760;2484;930912;PRIJEM;VKLAD;14779.00;44849.00;;;
629658;2150;930912;PRIJEM;VKLAD;900.00;900.00;;;
707254;2423;930912;PRIJEM;PREVOD Z UCTU;5671.00;31220.10;DUCHOD;UV;2074182
707612;2423;930912;VYDAJ;VYBER;4800.00;26420.10;;;
809092;2758;930912;PRIJEM;VKLAD;7039.00;35593.80;;;
565663;1926;930912;PRIJEM;VKLAD;4507.00;26561.00;;;
598334;2037;930912;VYDAJ;PREVOD NA UCET;762.00;54540.50;SIPO;GH;62236136
1596524;5423;930912;VYDAJ;PREVOD NA UCET;446.00;47657.70;SIPO;MN;5680722
